ANO,COD_MUNICIPIO,NOME_MUNICIPIO,DEPENDENCIA_ADM,MEDIA_GERAL_CN,MEDIA_GERAL_CH,MEDIA_GERAL_LC,MEDIA_GERAL_MT,MEDIA_GERAL_REDACAO,MEDIA_CN_F,MEDIA_CH_F,MEDIA_LC_F,MEDIA_MT_F,MEDIA_REDACAO_F,MEDIA_CN_M,MEDIA_CH_M,MEDIA_LC_M,MEDIA_MT_M,MEDIA_REDACAO_M,TAXA_APROVACAO_3S,NOTA_SAEB_MT,NOTA_SAEB_LC,IDEB,PIB_MUNICIPIO,PIB_PER_CAPITA,VALOR_ADM_PUBLICA,ACESSO_A_INTERNET(%),ALUNOS_COM_ACESSO_A_INTERNET(%),ESCOLAS_COM_LABORATÓRIO_DE_INFORMÁTICA(%),ESCOLAS_COM_DESKTOP_PARA_ALUNOS(%),ESCOLAS_COM COMPUTADOR_PORTATIL_PARA_ALUNOS(%),ESCOLAS_COM_TABLET_PARA _ALUNOS(%),ESCOLAS_COM_EQUIPAMENTOS_PARA_ACESSO_A_INTERNET_DOS_ALUNOS(%),ESCOLAS_COM_ATENDIMENTO_EDUCACIONAL_ESPECIALIZADO(%),ESCOLAS_COM_EJA_NO_ENSINO_MEDIO(%),TOTAL_DE_ESCOLAS_POR_DEPENDENCIA
2020,2508554,Logradouro,2,447.15,439.88,458.44,470.32,576.67,451.49,451.89,458.96,462.34,608.57,431.95,397.85,456.62,498.22,465.0,100.0,,,,43953.448,10060.3,25041.103,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2508604,Lucena,2,432.61,445.04,446.31,435.77,475.29,426.5,442.15,456.74,431.52,506.0,441.33,449.17,431.41,441.84,431.43,91.5,241.27,250.06,2.9,200774.517,15194.08,76604.044,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2508703,Mãe d'Água,2,464.75,470.89,480.66,488.35,567.27,449.6,466.12,503.9,452.6,615.0,473.41,473.61,467.39,508.79,540.0,100.0,272.09,271.51,2.8,36834.98,9211.05,24962.769,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2020,2508802,Malta,2,479.23,522.3,498.7,620.3,760.0,429.6,467.55,405.25,558.65,740.0,578.5,631.8,685.6,743.6,800.0,98.1,270.67,249.35,3.5,73004.576,12692.03,31447.017,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2508901,Mamanguape,2,443.66,470.58,496.53,458.48,545.22,436.64,471.25,493.56,434.42,570.83,451.82,469.8,499.99,486.41,515.48,92.6,251.43,256.57,3.2,692471.344,15341.89,221239.027,100.0,50.0,75.0,100.0,50.0,25.0,50.0,0.0,25.0,4
2020,2509008,Manaíra,2,407.6,421.49,450.81,396.83,471.43,407.6,421.49,450.81,396.83,471.43,,,,,,100.0,254.45,259.45,3.3,86796.5,7910.73,55180.907,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2509057,Marcação,2,464.28,388.2,396.52,422.22,295.0,549.6,390.6,474.2,419.6,560.0,435.83,387.4,370.63,423.1,206.67,81.3,233.65,235.35,2.5,87608.819,10124.68,46040.156,100.0,50.0,50.0,100.0,50.0,0.0,50.0,0.0,25.0,4
2020,2509107,Mari,2,449.62,468.88,471.72,446.76,552.0,440.87,455.86,465.85,416.5,554.67,460.13,484.5,478.78,483.07,548.8,97.4,269.99,267.68,3.5,221024.074,10108.12,108982.634,100.0,100.0,50.0,100.0,50.0,0.0,100.0,50.0,50.0,2
2020,2509156,Marizópolis,2,425.55,419.55,444.15,422.01,518.18,413.84,429.78,446.38,410.7,588.0,435.3,411.02,442.28,431.43,460.0,100.0,271.66,263.83,4.2,72833.892,10945.88,36584.489,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1
2020,2509206,Massaranduba,2,471.04,519.84,505.85,466.31,562.0,459.4,478.22,467.12,440.95,610.0,478.8,547.58,531.67,483.22,530.0,99.3,238.77,240.54,3.1,123177.987,8799.68,71384.686,100.0,50.0,50.0,100.0,100.0,0.0,50.0,0.0,100.0,2
2020,2509206,Massaranduba,3,469.6,523.1,505.15,442.75,380.0,469.6,523.1,505.15,442.75,380.0,,,,,,99.3,238.77,240.54,3.1,123177.987,8799.68,71384.686,,,,,,,,,,
2020,2509305,Mataraca,2,410.18,476.26,490.04,455.52,608.0,410.18,476.26,490.04,455.52,608.0,,,,,,96.0,,,,225449.358,26402.31,53785.346,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2509339,Matinhas,2,429.76,450.85,438.49,421.77,486.67,400.37,442.28,428.44,400.3,488.89,473.85,463.72,453.57,453.97,483.33,100.0,244.55,251.17,3.2,51307.885,11363.87,26565.837,100.0,100.0,100.0,100.0,50.0,50.0,100.0,0.0,50.0,2
2020,2509370,Mato Grosso,2,459.88,455.92,472.35,449.7,453.33,427.8,346.9,376.5,370.6,0.0,466.3,477.72,491.52,465.52,544.0,100.0,291.65,292.94,4.1,28765.603,9831.03,18068.218,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2509396,Maturéia,2,437.35,433.55,437.98,427.55,430.0,437.35,433.55,437.98,427.55,430.0,,,,,,92.0,257.34,246.89,3.0,55539.255,8376.96,35929.967,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2509404,Mogeiro,2,493.57,486.97,502.5,501.19,690.0,436.62,420.4,440.7,428.54,724.0,525.21,523.96,536.83,541.54,671.11,100.0,258.79,260.64,3.4,164346.493,12393.22,68186.569,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2020,2509503,Montadas,2,425.94,488.02,473.8,503.52,572.31,415.58,420.6,426.72,468.02,565.0,430.54,517.99,494.72,519.29,575.56,100.0,266.87,267.77,4.1,52421.41,9135.83,32213.633,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2509602,Monte Horebe,2,569.1,523.0,497.4,568.5,720.0,569.1,523.0,497.4,568.5,720.0,,,,,,100.0,282.03,279.31,4.3,43363.857,8955.77,29153.364,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2509701,Monteiro,1,499.66,536.24,547.91,531.95,643.49,484.33,522.6,540.18,506.0,630.0,526.32,559.97,561.36,577.07,666.96,99.0,320.37,314.81,5.4,577990.878,17288.04,178706.947,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2509701,Monteiro,2,432.49,460.14,480.32,437.51,470.86,413.21,466.27,474.27,414.29,520.0,452.91,453.66,486.72,462.09,418.82,100.0,254.75,257.86,3.7,577990.878,17288.04,178706.947,100.0,100.0,100.0,100.0,25.0,0.0,100.0,25.0,75.0,4
2020,2509800,Mulungu,2,458.17,487.27,481.96,445.5,543.53,442.43,474.2,476.53,429.5,543.64,487.03,511.23,491.93,474.83,543.33,98.9,,,,88689.589,8929.68,46615.161,100.0,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,2
2020,2509909,Natuba,2,380.6,443.5,486.8,492.4,620.0,380.6,443.5,486.8,492.4,620.0,,,,,,100.0,262.38,273.21,3.4,92138.14,8816.2,57406.576,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2510006,Nazarezinho,2,410.06,426.81,449.42,402.01,399.05,416.38,435.56,451.72,397.04,422.5,389.86,398.84,442.04,417.94,324.0,100.0,270.57,264.74,3.3,60640.237,8322.84,36107.052,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2510105,Nova Floresta,2,466.05,456.76,497.94,455.38,557.5,454.32,462.17,489.2,421.68,523.33,501.25,440.55,524.15,556.45,660.0,100.0,,,,90900.529,8554.54,53466.44,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2510204,Nova Olinda,2,417.03,445.4,466.59,453.85,465.33,399.26,451.67,480.3,461.14,474.29,432.58,439.91,454.59,447.46,457.5,100.0,281.94,278.92,4.5,52554.207,8877.4,31784.142,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2510303,Nova Palmeira,2,490.35,507.59,489.57,503.86,656.25,462.14,467.98,456.32,433.87,644.44,526.61,558.51,532.31,593.86,671.43,100.0,298.98,295.8,5.2,42406.741,8551.47,26287.759,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2020,2510402,Olho d'Água,2,422.25,438.77,461.0,449.25,456.67,342.4,349.0,408.0,420.5,580.0,438.22,456.72,471.6,455.0,432.0,98.1,233.09,236.94,3.1,58388.126,9035.61,35045.89,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2510501,Olivedos,2,424.42,474.68,489.88,447.25,534.0,419.66,479.5,513.4,428.58,616.0,429.18,469.86,466.36,465.92,452.0,100.0,292.19,292.7,4.7,39888.458,10070.3,23223.276,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2510600,Ouro Velho,2,400.15,419.55,477.4,389.8,390.0,421.9,497.0,530.2,337.8,300.0,378.4,342.1,424.6,441.8,480.0,94.1,252.84,259.27,4.0,34621.392,11366.18,19151.7,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2510659,Parari,2,438.18,444.44,475.62,440.96,812.0,449.78,446.1,464.48,419.4,795.0,391.8,437.8,520.2,527.2,880.0,100.0,291.6,287.62,4.8,20862.144,11866.98,12586.903,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1
2020,2510709,Passagem,2,400.25,360.6,431.9,446.9,450.0,382.7,361.3,363.7,422.7,480.0,417.8,359.9,500.1,471.1,420.0,100.0,288.48,281.67,4.6,26665.408,10946.39,17002.377,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,1
2020,2510808,Patos,1,497.55,526.73,538.05,553.27,663.43,474.61,519.87,530.95,525.88,683.86,524.79,534.88,546.49,585.79,639.17,94.7,323.61,316.41,5.6,1920850.212,17754.09,514124.196,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1
2020,2510808,Patos,2,459.83,481.78,502.66,487.19,563.83,445.98,468.23,499.43,452.37,573.57,476.77,498.36,506.6,529.79,551.91,99.3,274.86,276.15,4.2,1920850.212,17754.09,514124.196,100.0,100.0,100.0,100.0,18.18,0.0,100.0,45.45,45.45,11
2020,2510907,Paulista,2,468.67,499.83,514.86,495.63,649.03,453.38,474.76,503.38,464.65,717.65,487.24,530.26,528.81,533.24,565.71,100.0,286.52,277.14,4.2,143652.844,11604.56,59820.728,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,1
2020,2511004,Pedra Branca,2,438.93,440.83,465.31,437.56,556.19,426.19,439.19,483.19,436.58,605.45,452.94,442.64,445.64,438.64,502.0,100.0,262.35,259.36,3.9,35397.18,9310.15,22383.655,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1
2020,2511103,Pedra Lavrada,2,454.43,464.69,495.2,474.9,570.67,455.82,456.62,489.41,466.25,575.83,448.87,496.98,518.35,509.48,550.0,100.0,272.38,269.41,3.9,73972.544,9364.8,42580.189,100.0,100.0,100.0,100.0,50.0,0.0,100.0,0.0,100.0,2
2020,2511202,Pedras de Fogo,2,435.85,445.34,457.68,426.66,423.53,429.1,455.32,461.84,410.24,436.92,457.78,412.92,444.15,480.05,380.0,100.0,244.88,252.7,3.6,537487.066,18837.38,158247.815,100.0,50.0,100.0,100.0,100.0,0.0,50.0,0.0,50.0,2
2020,2511301,Piancó,2,437.9,452.77,466.02,430.63,557.42,439.35,462.25,471.72,436.62,577.5,432.94,420.27,446.46,410.07,488.57,98.9,251.28,257.22,3.6,190593.176,11830.0,88062.873,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2020,2511400,Picuí,1,500.91,520.18,531.65,559.9,682.02,492.13,513.46,526.76,532.88,713.55,515.63,531.44,539.85,605.16,629.19,97.2,,,,204775.589,10938.87,99597.241,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2511400,Picuí,2,469.93,497.1,506.18,489.46,559.0,451.71,494.36,500.56,462.49,585.45,492.19,500.46,513.03,522.43,526.67,98.7,284.06,287.89,4.5,204775.589,10938.87,99597.241,100.0,100.0,66.67,100.0,0.0,0.0,100.0,33.33,33.33,3
2020,2511509,Pilar,2,449.65,441.2,470.77,453.04,626.36,442.87,434.61,468.34,434.42,641.67,457.8,449.1,473.69,475.37,608.0,100.0,247.15,259.42,2.9,112885.872,9425.22,60915.384,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2511608,Pilões,2,426.36,461.7,458.11,405.25,547.5,397.97,441.45,457.83,403.58,533.33,511.55,522.45,458.95,410.25,590.0,100.0,238.86,241.53,3.1,84386.289,12832.46,34390.476,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2511707,Pilõezinhos,2,453.88,467.24,465.64,444.58,636.0,460.0,470.9,512.47,431.9,606.67,444.7,461.75,395.4,463.6,680.0,98.1,262.88,264.15,3.5,53523.056,10801.83,30344.54,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2511806,Pirpirituba,2,485.14,490.14,499.49,487.65,598.0,460.37,450.67,458.83,460.5,660.0,495.76,507.06,516.91,499.29,571.43,100.0,244.91,247.07,3.3,90648.859,8564.71,51615.097,100.0,50.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,2
2020,2511905,Pitimbu,2,422.2,418.19,451.85,411.32,436.25,409.13,418.54,452.25,397.72,438.33,461.4,417.12,450.65,452.1,430.0,96.2,231.41,231.09,2.5,375323.084,19472.01,104557.63,100.0,100.0,50.0,100.0,0.0,0.0,50.0,0.0,100.0,2
2020,2512002,Pocinhos,2,475.67,497.72,526.81,487.03,533.33,460.63,470.9,557.07,388.13,640.0,480.68,506.66,516.72,520.0,497.78,100.0,280.18,288.23,4.7,271743.34,14525.52,99486.153,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1
2020,2512036,Poço Dantas,2,409.54,459.66,465.14,457.9,496.0,409.54,459.66,465.14,457.9,496.0,,,,,,100.0,265.64,271.65,3.7,36279.373,9345.54,24557.059,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2512077,Poço de José de Moura,2,432.75,474.95,478.33,422.92,518.46,430.83,450.0,479.21,428.3,542.86,435.0,504.07,477.3,416.65,490.0,100.0,267.92,279.18,4.3,44283.84,10210.71,28082.229,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2512101,Pombal,2,468.53,480.36,501.36,487.39,564.33,438.68,459.34,482.57,456.03,552.45,504.49,505.68,524.0,525.15,578.64,100.0,292.21,295.04,4.9,427189.396,13023.27,165818.367,100.0,100.0,100.0,100.0,25.0,0.0,100.0,100.0,75.0,4
2020,2512200,Prata,2,465.4,476.04,503.84,472.88,571.67,453.58,452.12,504.27,457.45,540.0,477.22,499.97,503.42,488.32,603.33,100.0,272.43,287.8,4.3,58674.803,13844.93,25081.173,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1
2020,2512309,Princesa Isabel,1,479.78,493.06,515.31,532.7,620.5,455.22,475.76,519.42,497.15,642.86,506.93,512.19,510.76,572.0,595.79,94.7,288.21,279.66,4.6,255527.266,10850.88,108507.674,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1
2020,2512309,Princesa Isabel,2,443.76,434.24,474.07,455.14,515.56,440.84,411.08,469.96,455.13,490.0,449.6,480.58,482.3,455.17,566.67,100.0,279.37,277.93,3.6,255527.266,10850.88,108507.674,100.0,100.0,100.0,100.0,50.0,0.0,100.0,50.0,50.0,2
2020,2512408,Puxinanã,2,448.12,474.3,480.3,457.83,571.03,448.19,465.25,476.96,432.54,618.95,448.0,491.5,486.64,505.9,480.0,100.0,264.98,264.31,3.7,121586.199,8848.42,70178.594,100.0,66.67,33.33,100.0,66.67,33.33,66.67,33.33,66.67,3
2020,2512507,Queimadas,2,445.94,464.28,476.9,444.86,529.63,426.61,451.0,464.15,418.64,539.29,466.76,478.58,490.64,473.1,519.23,83.8,260.81,262.17,2.9,529576.271,11987.06,210614.829,100.0,0.0,66.67,100.0,33.33,0.0,0.0,0.0,100.0,3
2020,2512606,Quixaba,2,357.85,402.2,402.25,412.85,500.0,367.5,407.2,374.3,391.2,540.0,348.2,397.2,430.2,434.5,460.0,100.0,219.77,218.87,3.1,23490.581,11845.98,15438.966,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
2020,2512705,Remígio,2,461.99,469.2,480.72,460.43,556.92,446.42,452.05,472.22,427.32,582.31,477.57,486.34,489.21,493.54,531.54,99.4,269.25,281.28,3.1,174741.8,8826.23,96958.909,100.0,50.0,100.0,100.0,0.0,0.0,50.0,0.0,50.0,2
2020,2512721,Pedro Régis,2,438.98,461.73,466.51,451.98,513.33,435.22,457.81,475.03,432.63,507.27,449.32,472.52,443.1,505.2,530.0,97.4,,,,52413.067,8572.63,34036.47,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2512747,Riachão,2,415.84,461.44,471.84,425.9,422.22,400.23,461.2,464.2,425.59,414.29,470.5,462.3,498.6,427.0,450.0,97.1,,,,33809.871,9342.32,23096.003,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2512754,Riachão do Bacamarte,2,405.42,402.39,401.83,416.74,422.22,416.68,394.0,390.4,418.02,515.0,396.42,409.1,410.98,415.72,348.0,97.9,244.38,269.36,3.3,47128.914,10378.53,28845.046,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2512762,Riachão do Poço,2,456.69,424.91,439.37,420.25,425.45,452.3,403.87,447.18,366.53,430.0,461.96,450.16,430.0,484.7,420.0,98.0,262.82,265.1,3.0,52177.539,11492.85,27716.206,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2512788,Riacho de Santo Antônio,2,426.3,500.67,488.66,475.81,577.14,410.74,491.78,469.82,450.7,596.0,465.2,522.9,535.75,538.6,530.0,89.5,304.74,298.72,4.6,26824.165,13588.74,15951.388,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2512804,Riacho dos Cavalos,2,457.58,463.72,464.53,463.98,517.78,447.28,455.8,458.93,443.85,560.0,478.17,479.57,475.73,504.23,433.33,93.2,260.98,267.1,4.0,85059.618,9958.98,44414.958,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2512903,Rio Tinto,2,445.08,452.67,456.86,433.96,493.89,432.69,452.36,450.98,405.86,489.09,464.54,453.14,466.11,478.12,501.43,98.1,243.85,259.17,3.3,288049.925,11894.04,128425.255,100.0,60.0,80.0,100.0,20.0,0.0,60.0,0.0,80.0,5
2020,2513000,Salgadinho,2,527.7,483.95,462.25,522.2,680.0,,,,,,527.7,483.95,462.25,522.2,680.0,97.8,261.4,264.92,4.0,30834.167,7843.85,22597.957,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2513109,Salgado de São Félix,2,441.28,472.98,490.66,453.45,517.5,426.12,432.84,471.55,417.11,462.5,456.42,513.11,509.78,489.79,572.5,100.0,228.69,245.88,3.1,129093.72,10641.64,63995.08,100.0,50.0,50.0,50.0,100.0,0.0,50.0,0.0,50.0,2
2020,2513158,Santa Cecília,2,524.65,498.12,494.08,526.12,645.0,550.9,530.55,508.65,508.05,850.0,498.4,465.7,479.5,544.2,440.0,100.0,252.01,258.73,2.9,58690.512,8972.71,35955.341,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2513208,Santa Cruz,2,491.65,464.6,507.05,463.25,627.5,493.52,458.14,520.08,429.78,620.0,488.53,475.37,485.33,519.03,640.0,100.0,307.57,295.99,3.1,58425.664,8877.93,33408.387,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2513307,Santa Helena,2,469.18,513.81,502.91,532.04,637.39,450.78,520.05,514.89,515.56,722.5,479.0,510.49,496.52,540.83,592.0,100.0,288.07,288.89,4.8,58866.841,10026.71,32245.322,100.0,50.0,100.0,100.0,50.0,0.0,50.0,50.0,50.0,2
2020,2513356,Santa Inês,2,428.86,454.77,452.14,434.53,462.86,411.73,425.07,448.63,392.67,420.0,441.7,477.05,454.78,465.92,495.0,100.0,,,,33949.689,9448.84,22698.229,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2513406,Santa Luzia,2,455.77,480.84,496.09,497.72,487.62,439.21,467.65,492.15,470.11,487.83,475.83,496.82,500.87,531.14,487.37,100.0,257.98,261.39,3.4,294590.285,19097.0,76222.456,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,1
2020,2513505,Santana de Mangueira,2,462.09,484.3,496.96,454.81,445.71,446.0,523.12,517.12,432.15,445.0,483.53,432.53,470.07,485.03,446.67,93.8,244.56,245.47,3.4,45660.48,8902.41,29609.548,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1
2020,2513604,Santana dos Garrotes,2,443.68,432.82,430.42,453.58,472.0,437.7,450.6,430.42,413.75,524.0,449.66,415.05,430.41,493.4,420.0,98.2,274.03,266.14,4.2,62247.23,8910.28,36918.537,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2513653,Joca Claudino,2,492.9,481.8,423.8,528.4,320.0,492.9,481.8,423.8,528.4,320.0,,,,,,100.0,,,,30034.924,11381.18,19170.939,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2020,2513703,Santa Rita,1,507.37,539.25,544.81,536.37,702.05,496.22,539.51,552.6,524.47,700.0,532.47,538.66,527.3,563.14,706.67,90.5,,,,2564207.615,18669.28,649169.597,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1
2020,2513703,Santa Rita,2,453.09,486.39,501.46,472.99,538.03,445.2,477.8,491.06,444.34,561.24,462.0,496.08,513.19,505.32,511.86,97.5,243.64,253.27,3.2,2564207.615,18669.28,649169.597,100.0,40.0,70.0,90.0,10.0,10.0,40.0,10.0,40.0,10
2020,2513802,Santa Teresinha,2,427.03,522.13,535.2,499.83,380.0,,,,,,427.03,522.13,535.2,499.83,380.0,100.0,267.3,264.25,4.2,48039.275,10530.31,27595.242,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1
2020,2513851,Santo André,2,495.03,483.38,552.52,478.1,583.33,442.47,457.63,542.0,439.93,580.0,547.6,509.13,563.03,516.27,586.67,100.0,275.4,274.04,3.3,29073.411,11587.65,17392.274,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2513901,São Bento,2,465.93,481.56,494.96,490.35,591.49,445.59,470.56,489.96,463.6,618.1,484.92,491.83,499.62,515.31,566.67,87.2,278.4,270.32,3.9,489840.266,14262.76,177030.796,100.0,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,2
2020,2513927,São Bentinho,2,447.17,476.88,474.5,514.21,522.22,458.1,474.03,466.87,422.8,553.33,441.7,478.3,478.32,559.92,506.67,100.0,283.91,281.47,4.0,49402.571,10819.66,26700.153,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,1
2020,2513943,São Domingos do Cariri,3,463.8,486.87,534.63,517.17,453.33,420.9,470.1,501.15,490.65,510.0,549.6,520.4,601.6,570.2,340.0,93.3,305.22,296.58,4.8,26608.121,10117.16,16788.136,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,1
2020,2513968,São Domingos,2,404.3,414.78,473.1,434.1,430.0,379.3,386.25,462.5,388.8,380.0,429.3,443.3,483.7,479.4,480.0,100.0,272.68,279.95,4.3,32174.454,10388.91,19791.494,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2513984,São Francisco,2,484.52,533.91,489.99,498.71,550.0,412.0,470.25,469.5,480.95,480.0,502.65,549.83,495.11,503.15,567.5,100.0,266.96,268.75,3.7,36639.917,10827.4,20854.708,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2514008,São João do Cariri,2,518.72,524.81,544.38,521.38,482.5,538.33,542.9,563.27,503.83,660.0,506.96,513.96,533.04,531.9,376.0,100.0,260.58,268.79,4.1,49302.021,11783.47,25851.829,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2514107,São João do Tigre,2,429.29,470.23,495.54,471.6,635.56,410.72,438.42,477.74,498.46,648.0,452.5,510.0,517.8,438.02,620.0,100.0,252.4,250.12,3.7,37783.694,8558.03,24887.246,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2514206,São José da Lagoa Tapada,2,456.81,454.69,437.85,424.22,545.0,444.47,427.62,413.57,404.02,463.33,493.85,535.9,510.7,484.85,790.0,100.0,246.5,244.97,3.5,63366.97,8309.33,36817.277,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2514305,São José de Caiana,2,401.68,452.82,497.48,472.7,365.0,395.9,513.95,534.75,435.95,560.0,407.45,391.7,460.2,509.45,170.0,100.0,236.49,238.01,2.8,51229.381,8034.72,34024.189,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2514404,São José de Espinharas,2,452.38,422.84,450.93,456.9,464.0,407.65,422.72,419.72,427.22,320.0,482.2,422.92,471.73,476.68,560.0,100.0,269.55,262.71,3.9,51509.211,11062.97,27255.362,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2020,2514453,São José dos Ramos,2,430.65,448.2,493.3,345.05,660.0,496.2,457.3,471.4,351.1,560.0,365.1,439.1,515.2,339.0,760.0,100.0,,,,54052.761,9011.8,34955.127,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2514503,São José de Piranhas,2,444.46,476.33,475.94,437.54,538.67,437.71,487.6,487.32,437.24,527.0,457.97,453.79,453.18,438.12,562.0,98.4,268.59,271.86,3.8,220329.964,10838.21,97962.036,100.0,100.0,100.0,100.0,0.0,0.0,100.0,50.0,50.0,2
2020,2514552,São José de Princesa,2,389.2,432.1,477.5,433.05,620.0,389.2,432.1,477.5,433.05,620.0,,,,,,88.2,269.79,265.36,3.8,33739.09,8541.54,20428.968,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2020,2514602,São José do Bonfim,2,389.26,421.2,470.52,420.66,488.0,370.77,404.33,453.17,397.73,426.67,417.0,446.5,496.55,455.05,580.0,100.0,263.41,261.27,3.8,30000.023,8361.21,19191.926,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2514651,São José do Brejo do Cruz,2,462.98,474.68,507.6,437.3,560.0,472.3,489.87,520.33,457.83,480.0,449.0,451.9,488.5,406.5,680.0,100.0,277.55,278.59,4.0,26356.95,14553.81,15474.103,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2020,2514701,São José do Sabugi,2,426.81,429.44,428.43,438.8,501.25,408.12,432.64,433.5,441.33,556.67,482.88,419.85,413.22,431.2,335.0,95.7,,,,96332.816,23229.52,24342.156,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2020,2514800,São José dos Cordeiros,3,406.1,408.5,482.2,337.1,360.0,406.1,408.5,482.2,337.1,360.0,,,,,,100.0,282.04,276.26,4.0,34399.397,9507.85,19994.294,,,,,,,,,,
